Time (s),Satellite ID,Longitude (deg),X (km),Y (km),Z (km),VX,VY,VZ,ideal VX,ideal VY,ideal VZ,ideal x,ideal_y,ideal_z,Status
14410,01,45.0,-11301.292505091124,41067.56505179469,-620.2276365343517,-0.3752879102100406,-0.8644423867249956,0.46859061942777236,-0.3758706756372716,-0.8623246907495182,0.4685586343567197,-11068.313768741113,40678.066317325065,0,non-stationkeeping
14420,01,45.0,-11304.498754735754,41058.265452597334,-615.8238742700422,-0.32004169782483854,-0.932078356082225,0.4404080026999229,-0.3206249644630377,-0.9299599197361356,0.44037622643095303,-11097.981306531887,40669.982295544076,0,non-stationkeeping
14430,01,45.0,-11307.202918459281,41050.669122036146,-611.9441247147906,-0.269832692372314,-0.7617520946207553,0.38800654642139637,-0.27041637235273336,-0.759633056118667,0.3879749555251575,-11127.642939965073,40661.87663648403,0,non-stationkeeping
14440,01,45.0,-11309.68463758576,41043.45769880925,-608.8510936368808,-0.24758784384650165,-0.7232619350843137,0.30933455305026114,-0.24817191264798144,-0.7211423226892354,0.3093031077909817,-11157.29865326007,40653.74934445728,0,non-stationkeeping
14450,01,45.0,-11311.165611725555,41036.36844856028,-605.9198161598655,-0.14751300181228563,-0.7110452394221394,0.2931590558677131,-0.1480974139795046,-0.7089250248971172,0.2931277477015376,-11186.948430639404,40645.60042378775,0,non-stationkeeping
14460,01,45.0,-11312.4257558106,41029.39845710413,-601.9320133036014,-0.12542966587481794,-0.6991199624477569,0.39881140186211256,-0.1260144085044987,-0.696999145614974,0.3987802856264162,-11216.592256328784,40637.429878810806,0,non-stationkeeping
14470,01,45.0,-11313.806943797135,41021.19920660411,-597.7507573574259,-0.13753367144803727,-0.822046578537762,0.41815651125623915,-0.13811879865346266,-0.8199250500018973,0.4181255946175468,-11246.230114557071,40629.237713873365,0,non-stationkeeping
14480,01,45.0,-11314.844389173006,41013.345875933264,-594.5766716086629,-0.10315905389243887,-0.7874552871597008,0.3174393432615349,-0.10374453758706165,-0.7853330670846785,0.3174085748763015,-11275.861989556315,40621.023933333825,0,non-stationkeeping
14490,01,45.0,-11316.571541111212,41005.82406613999,-590.434676151325,-0.1721293379096704,-0.7543038350860959,0.4142301145365005,-0.17271519382068565,-0.7521809793276841,0.41419954573378903,-11305.487865561734,40612.788541562084,0,non-stationkeeping
14500,01,45.0,-11317.220328398555,40999.023314462785,-585.1066536108609,-0.06429257241591338,-0.6821986380175213,0.5328325607957555,-0.06487872873417795,-0.6800751677203448,0.532802254046407,-11335.107726811746,40604.53154293955,0,non-stationkeeping
14510,01,45.0,-11317.206591827071,40992.759406621044,-580.3284528860369,0.0019600652827308257,-0.6285148447395147,0.4778501446862411,0.0013736571483339288,-0.6263907841741858,0.47782007248240416,-11364.721557547964,40596.252941859115,0,non-stationkeeping
14520,01,45.0,-11318.262054193492,40987.08751445756,-574.4428047068836,-0.10495955592272987,-0.5693137720919926,0.5885945961894348,-0.10554623664213227,-0.5671892163478622,0.5885648179153223,-11394.329342015217,40587.95274272516,0,non-stationkeeping
14530,01,45.0,-11320.073885728263,40981.36121804877,-570.1583620874866,-0.1805961678985819,-0.5747546634673397,0.4284738287404626,-0.1811831534771752,-0.5726296408792986,0.42844426193970586,-11423.931064461543,40579.63094995358,0,non-stationkeeping
14540,01,45.0,-11322.789207516225,40976.07929003497,-565.6216416508664,-0.27094486893419245,-0.530318214095869,0.4537013843682334,-0.27153217879617986,-0.5281928013801468,0.45367204366201247,-11453.526709138217,40571.28756797173,0,non-stationkeeping
14550,01,45.0,-11325.742900889885,40969.32422861775,-560.8821942829567,-0.29478163436362786,-0.6776320719817268,0.47397384352966165,-0.2953693373659459,-0.6755061417219282,0.4739447367909799,-11483.116260299723,40562.92260121847,0,non-stationkeeping
14560,01,45.0,-11328.284558270387,40961.01695755957,-556.9407625090325,-0.2535775968607704,-0.832853712526574,0.39417209465280695,-0.2541657380501691,-0.8307271058179151,0.3941431773924124,-11512.699702203809,40554.53605414413,0,non-stationkeeping
14570,01,45.0,-11330.217469072915,40953.31087853144,-553.411883929757,-0.19270254973516174,-0.7727351539482193,0.35291660607932396,-0.1932910802529365,-0.7706079028130189,0.35288785792756067,-11542.277019111467,40546.12793121054,0,non-stationkeeping
14580,01,45.0,-11331.848537030552,40946.254346189366,-550.4689777137049,-0.1625179143388558,-0.7077810806265805,0.2943192298135094,-0.16310679576371828,-0.7056532342076917,0.2942906216052041,-11571.848195286948,40537.69823689098,0,non-stationkeeping
14590,01,45.0,-11333.645133393158,40939.29240552962,-546.345289525021,-0.17907040010342878,-0.6983224947185847,0.4123972253670905,-0.17965963626073753,-0.6961940659745928,0.41236881886838533,-11601.413214997769,40529.24697567024,0,non-stationkeeping
14600,01,45.0,-11334.938475973511,40931.30854453347,-542.8906245404503,-0.1287446468672043,-0.8005152246594678,0.3454947400776043,-0.1293342580353546,-0.7983860996145511,0.34546649845707655,-11630.972062514724,40520.774152044556,0,non-stationkeeping
14610,01,45.0,-11337.229370131738,40920.6912385303,-538.916721860496,-0.2284992825044975,-1.063860627616786,0.39741832204849975,-0.22908941582255704,-1.0617306003172802,0.39739026799543414,-11660.524722111886,40512.27977052165,0,non-stationkeeping
14620,01,45.0,-11338.572665759753,40909.180478708986,-535.1244388109097,-0.13373890980260475,-1.1532070329811843,0.3792561828281501,-0.1343295628016466,-1.151075982131384,0.37922830495862575,-11690.071178066626,40503.76383562071,0,non-stationkeeping
14630,01,45.0,-11340.189254741148,40898.39398127166,-531.4411140907414,-0.16106774294938883,-1.0807817401314754,0.3683601775900599,-0.16165889813951864,-1.0786497437319225,0.3683324720168353,-11719.611414659614,40495.22635187239,0,non-stationkeeping
14640,01,45.0,-11341.597141420165,40888.46123301051,-527.9249875291905,-0.1401970530874443,-0.9954076971651207,0.3516401964027977,-0.14078866790160594,-0.9932748261155802,0.3516126561550895,-11749.145416174835,40486.66732381881,0,non-stationkeeping
14650,01,45.0,-11342.860542120854,40879.96600906706,-523.8854220106456,-0.12574805886441268,-0.8516560133422082,0.4039838966361724,-0.12634007006895825,-0.8495223943450274,0.4039565518544899,-11778.673166899567,40478.08675601356,0,non-stationkeeping
14660,01,45.0,-11343.730927245246,40872.55761958677,-518.2080994546754,-0.08644616370293273,-0.7429732328456008,0.5677593173901754,-0.08703851243925076,-0.7408389480289421,0.567732255597013,-11808.194651124439,40469.48465302167,0,non-stationkeeping
14670,01,45.0,-11345.075619341898,40865.123150839536,-512.5922824545551,-0.13387650271583995,-0.7455818086918894,0.5616084815505661,-0.13446920966521908,-0.7434468747233831,0.5615817000120431,-11837.709853143408,40460.86101941964,0,non-stationkeeping
14680,01,45.0,-11346.554087575292,40858.23749164919,-508.63358685984053,-0.14725377548936425,-0.6907014426973674,0.39589614599959255,-0.14784682333939106,-0.6885659190345131,0.3958695594714528,-11867.218757253766,40452.21585979542,0,non-stationkeeping
14690,01,45.0,-11346.851327030867,40851.439503444984,-504.1917964191176,-0.029130608407106184,-0.6819349743950647,0.44420541059194113,-0.02972394555744194,-0.6797988204208704,0.44417904407229336,-11896.721347756164,40443.54917874843,0,non-stationkeeping
14700,01,45.0,-11346.896330046276,40844.064988755665,-499.53212663790725,-0.003906661848752,-0.739588317840171,0.46599311418203476,-0.004500301540931225,-0.737451468932178,0.46596697812103705,-11926.217608954605,40434.86098088951,0,non-stationkeeping
14710,01,45.0,-11347.059163679753,40838.20542804641,-495.33714782526084,-0.015689477673438066,-0.5880934679093701,0.4195238082071315,-0.016283363347557568,-0.5859560709254271,0.4194978812646412,-11955.707525156467,40426.15127084097,0,non-stationkeeping
14720,01,45.0,-11348.302697516743,40831.610826992815,-490.7175329414961,-0.12375917752298449,-0.6615980761958367,0.4619871845650228,-0.12435338369898345,-0.6594601053593517,0.46196148837647777,-11985.191080672497,40417.42005323656,0,non-stationkeeping
14730,01,45.0,-11349.31169294649,40826.91394522537,-485.81768017074813,-0.10030510257486808,-0.47182655417129243,0.4900107244505088,-0.10089954297478382,-0.46968817674388796,0.4899852770747965,-12014.668259816837,40408.66733272145,0,non-stationkeeping
14740,01,45.0,-11349.557430999797,40821.60232088826,-481.6052851774481,-0.023979137405069167,-0.5333013049944746,0.42126473516807933,-0.024573805330733903,-0.5311624337109839,0.42123949933000454,-12044.139046906997,40399.8931139523,0,non-stationkeeping
14750,01,45.0,-11349.141246218313,40815.72938873317,-478.6138923307287,0.04221336866592312,-0.5894326580228176,0.29916437407073176,0.041618478148535684,-0.5872932155090814,0.2991392846719428,-12073.603426263911,40391.09740159716,0,non-stationkeeping
14760,01,45.0,-11347.766814630604,40810.97435603387,-476.4115527509544,0.13803818679615773,-0.4776432168279825,0.22025894072611904,0.137443158770776,-0.47550326992996983,0.22023395797742606,-12103.061382211912,40382.28020033553,0,non-stationkeeping
14770,01,45.0,-11347.12332417973,40804.57435166071,-473.5216402572007,-0.0196130061145348,-0.6857441822239482,0.33579027331233635,-2.9448292103039795,-0.8849426018450309,0.0,-12132.512899078756,40373.44151485835,0,stationkeeping
14780,01,45.0,-11347.105617572888,40797.748205626194,-469.854045425137,-0.0850109397554134,-0.7284814633845907,0.41303603034469094,-2.944182951979379,-0.8870903176643288,0.0,-12161.95796119562,40364.581349867985,0,stationkeeping
14790,01,45.0,-11348.106309988936,40790.67847568834,-466.43871974702887,-0.1894893262709253,-0.7529772496551616,0.38751786836628144,-2.9435351272880252,-0.8892375615330707,0.0,-12191.39655289712,40355.69971007823,0,stationkeeping
14800,01,45.0,-11348.579860121426,40781.01048494983,-463.3167389762311,-0.13977466878853267,-1.012212374978449,0.35792970050068057,-2.9428857365745733,-0.8913843323088778,0.0,-12220.828658521306,40346.7966002143,0,stationkeeping
14810,01,45.0,-11349.272664262633,40770.60101675901,-459.57080982744725,-0.164527742675256,-1.0860685821133302,0.4198249757952815,-2.9422347801845126,-0.8935306288496234,0.0,-12250.254262409688,40337.87202501284,0,stationkeeping
14820,01,45.0,-11349.033333392395,40760.083494316656,-454.8793531294578,-0.07446478418714866,-1.0967005437460426,0.5137192502259225,-2.9415822584641664,-0.8956764500134331,0.0,-12279.673348907227,40328.925989221905,0,stationkeeping
14830,01,45.0,-11351.419629960468,40749.133461289246,-447.9564013601181,-0.33920317157450725,-1.139672078672628,0.7357298155645035,-2.9409281717606888,-0.8978217946586858,0.0,-12309.085902362367,40319.95849760096,0,stationkeeping
14840,01,45.0,-11354.988966746496,40738.884174956045,-439.77122490934977,-0.4598523710779044,-1.0696166440898038,0.8608809048930991,-2.9402725204220683,-0.8999666616440121,0.0,-12338.491907126998,40310.96955492092,0,stationkeeping
14850,01,45.0,-11359.801372845437,40728.55055553299,-433.5808836544919,-0.5863674533714953,-1.0779058363671377,0.6611770061775858,-2.939615304797125,-0.9021110498282986,0.0,-12367.891347556519,40301.95916596409,0,stationkeeping
14860,01,45.0,-11365.82653127357,40718.68881411957,-427.2341255610228,-0.7097349329673246,-1.0307343981586534,0.6761524089294819,-2.9389565252355117,-0.9042549580706861,0.0,-12397.284208009814,40292.92733552416,0,stationkeeping
14870,01,45.0,-11372.746887320087,40708.78201689451,-421.15151910271527,-0.8013202307485996,-1.0351505594706585,0.6491815064176908,-2.938296182087712,-0.9063983852305708,0.0,-12426.670472849271,40283.87406840628,0,stationkeeping
14880,01,45.0,-11381.04953966695,40697.552065433665,-414.5409496376241,-0.9413789708864759,-1.166990838691424,0.7012108220497532,-2.937634275705043,-0.9085413301676047,0.0,-12456.050126440785,40274.79936942697,0,stationkeeping
14890,01,45.0,-11390.28860371769,40685.36723879871,-406.8303075420167,-1.0368440421909213,-1.261983574528853,0.8102266133410635,-2.9369708064396516,-0.9106837917416962,0.0,-12485.423153153763,40265.70324341414,0,stationkeeping
14900,01,45.0,-11400.256439521709,40672.59232038471,-399.0896728080392,-1.1115130466289602,-1.3205140848538872,0.812445420589379,-2.9363057746445187,-0.9128257688130113,0.0,-12514.789537361145,40256.58569520714,0,stationkeeping
14910,01,45.0,-11411.625809121013,40659.38834652963,-389.5340280652274,-1.2531828033046668,-1.3629323885866371,0.9926273638687811,-2.9356391806734536,-0.9149672602419732,0.0,-12544.149263439398,40247.44672965669,0,stationkeeping
14920,01,45.0,-11424.461117582101,40644.40919112806,-379.60441985979605,-1.40113278613012,-1.539518806287488,1.0289554468675914,-2.9349710248811003,-0.9171082648892641,0.0,-12573.50231576854,40238.286351624905,0,stationkeeping
14930,01,45.0,-11438.276672657308,40629.585307742265,-368.8795127800803,-1.5005119503574855,-1.5234635704222572,1.1072532305186358,-2.934301307622929,-0.9192487816158252,0.0,-12602.84867873214,40229.1045659853,0,stationkeeping
14940,01,45.0,-11454.903251005338,40612.83261174061,-358.1264564110983,-1.7823206516891414,-1.7152093029615905,1.1089866697830104,-2.9336300292552453,-0.921388809282856,0.0,-12632.188336717307,40219.90137762279,0,stationkeeping
14950,01,45.0,-11471.707203610946,40596.09893495821,-347.2070076723181,-1.8012727606193866,-1.7125654486683684,1.124500119378907,-2.9329571901351827,-0.9235283467518176,0.0,-12661.521274114737,40210.676791433645,0,stationkeeping
14960,01,45.0,-11490.832608561193,40577.44357529675,-335.665622665348,-2.0339708627972914,-1.9034137175496855,1.1854146239506087,-2.932282790620705,-0.9256673928844315,0.0,-12690.847475318695,40201.43081232554,0,stationkeeping
14970,01,45.0,-11510.723779276526,40559.19620939469,-323.8269741615024,-2.1113341730050754,-1.861803122924203,1.2138970419290132,-2.931606831070608,-0.9278059465426803,0.0,-12720.16692472703,40192.163445217535,0,stationkeeping
14980,01,45.0,-11530.794279423968,40539.646159857286,-311.77674981047574,-2.130152460455857,-1.9907901149373175,1.2338066639461192,-2.9309293118445154,-0.9299440065888092,0.0,-12749.479606741184,40182.87469504006,0,stationkeeping
14990,01,45.0,-11552.790727554011,40519.309460416865,-299.3389733087378,-2.3230898882640023,-2.0682004038227766,1.271239944225528,-2.9302502333028815,-0.9320815718853253,0.0,-12778.7855057662,40173.56456673492,0,stationkeeping
15000,01,45.0,-11576.728996940532,40498.82925571374,-286.9517701262693,-2.5174165154036854,-2.0814125722650494,1.264953360910308,-2.929569595806991,-0.9342186412949993,0.0,-12808.084606210727,40164.23306525531,0,stationkeeping
15010,01,45.0,-11601.8920038483,40477.60274997567,-273.0722759985105,-2.640054942786727,-2.154711281594828,1.4124953215841356,-2.9288873997189566,-0.9363552136808658,0.0,-12837.37689248703,40154.88019556577,0,stationkeeping
15020,01,45.0,-11629.895176580592,40457.01874351518,-258.7188051749057,-2.923628320131402,-2.0894739202553607,1.4583620943429025,-2.928203645401721,-0.9384912879062239,0.0,-12866.662349011005,40145.50596264222,0,stationkeeping
15030,01,45.0,-11658.66324003674,40435.76616752737,-243.48064641928966,-3.0000120035619564,-2.155016530540192,1.5451293314221028,-2.9275183332190555,-0.9406268628346381,0.0,-12895.940960202188,40136.110371471965,0,stationkeeping
15040,01,45.0,-11687.30090874994,40413.80171495304,-229.09018585072764,-2.987058520749588,-2.2248121995781087,1.459089248170971,-2.926831463535561,-0.9427619373299364,0.0,-12925.212710483724,40126.693427053644,0,stationkeeping
15050,01,45.0,-11716.90884081434,40393.801241762296,-214.73920531711954,-3.083853041007262,-2.027755742295172,1.4537132833821829,-2.9261430367166668,-0.9448965102562157,0.0,-12954.477584282446,40117.25513439727,0,stationkeeping
15060,01,45.0,-11748.965399757992,40373.91483422994,-199.24203705372133,-3.3279425889258643,-2.0153340941594275,1.5665522794533215,-2.925453053128629,-0.9470305804778383,0.0,-12983.735566028825,40107.795498524196,0,stationkeeping
15070,01,45.0,-11781.344942316986,40353.074750063795,-182.77695674484767,-3.3598598908527957,-2.1093799631314814,1.661502518438498,-2.924761513138535,-0.9491641468594344,0.0,-13012.986640157009,40098.314524467176,0,stationkeeping
15080,01,45.0,-11816.558598994938,40330.895982205155,-166.13780696770183,-3.64210373438217,-2.241717798173698,1.6772098508285593,-2.9240684171142974,-0.9512972082659022,0.0,-13042.230791104812,40088.812217270264,0,stationkeeping
15090,01,45.0,-11853.577957289413,40309.200342908654,-149.8537858282924,-3.821530688654777,-2.1922890832099857,1.6401387421489078,-2.9233737654246577,-0.9534297635624087,0.0,-13071.468003313741,40079.28858198889,0,stationkeeping
15100,01,45.0,-11891.437578694688,40287.6725951261,-133.93297990026284,-3.9045221270156723,-2.1743398857305096,1.6022969329455696,-2.922677558439185,-0.95556181161439,0.0,-13100.698261228985,40069.74362368983,0,stationkeeping
15110,01,45.0,-11929.717992290283,40265.473241876425,-118.10780904243828,-3.9456075404079236,-2.2401074944519284,1.5911691894827882,-2.9219797965282766,-0.9576933512875517,0.0,-13129.921549299437,40060.1773474512,0,stationkeeping
15120,01,45.0,-11968.807403991612,40242.66546165766,-102.79251145382291,-4.02535424168196,-2.2995111903676606,1.5387514873985384,-2.921280480063156,-0.9598243814478706,0.0,-13159.1378519777,40050.589758362454,0,stationkeeping
15130,01,45.0,-12009.990909838787,40220.13464799828,-86.28567154431886,-4.233143340785286,-2.270582311736221,1.6560158411716783,-2.9205796094158742,-0.9619549009615947,0.0,-13188.347153720102,40040.9808615244,0,stationkeeping
15140,01,45.0,-12052.84065718628,40198.61006800048,-69.20169592810916,-4.398065393146245,-2.1689751507161286,1.7119046684956454,-2.919877184959309,-0.9640849086952418,0.0,-13217.549438986662,40031.35066204915,0,stationkeeping
15150,01,45.0,-12096.500373988174,40176.87372375687,-51.61543441739005,-4.477449749496755,-2.188905107390266,1.760273227747052,-2.919173207067165,-0.9662144035156041,0.0,-13246.744692241167,40021.69916506021,0,stationkeeping
15160,01,45.0,-12142.56251348138,40154.43589508363,-34.276578495339294,-4.715519860003745,-2.257641066512281,1.7338473297619785,-2.918467676113973,-0.9683433842897458,0.0,-13275.932897951132,40012.02637569233,0,stationkeeping
15170,01,45.0,-12189.595796084841,40133.70678608431,-18.246333837302654,-4.81065048245505,-2.0860114396746403,1.6016440359721829,-2.91776059247509,-0.9704718498850049,0.0,-13305.114040587827,40002.33229909167,0,stationkeeping
15180,01,45.0,-12236.957754199775,40113.03555120037,-1.6955124173990654,-4.841629250222078,-2.0791440828383223,1.651941620583533,-2.9170519565266995,-0.9725997991689931,0.0,-13334.288104626268,39992.61694041567,0,stationkeeping
15190,01,45.0,-12287.956015160362,40092.105273426634,14.65604042958423,-5.202344726349871,-2.1038811134961497,1.6304185776986757,-2.9163417686458106,-0.974727231009597,0.0,-13363.455074545249,39982.8803048331,0,stationkeeping
15200,01,45.0,-12339.159866168553,40071.19668279687,30.378237852722236,-5.2206537865045695,-2.10060555770843,1.5660358360460989,-2.915630029210258,-0.9768541442749789,0.0,-13392.614934827334,39973.122397524065,0,stationkeeping
15210,01,45.0,-12390.62022046251,40050.131049607815,45.23579532385289,-5.244017606085298,-2.1151536382468317,1.4782582086574148,-2.914916738598702,-0.9789805378335759,0.0,-13421.767669958866,39963.34322367996,0,stationkeeping
15220,01,45.0,-12443.346464918523,40029.61352729783,58.460162398191514,-5.3679909061520945,-2.059384219825924,1.3139426539642383,-2.9142018971906274,-0.9811064105541033,0.0,-13450.913264429993,39953.54278850352,0,stationkeeping
15230,01,45.0,-12496.470074062854,40008.23768891177,71.17784870427477,-5.311684443412211,-2.1397495989544146,1.271764777258652,-5.3123609144331825,-2.137583838605318,1.2717686306083251,-13480.051702734632,39943.72109720877,0,non-stationkeeping
15240,01,45.0,-12550.393753138816,39986.65542291878,84.02015594443996,-5.391688300604788,-2.1603918824886357,1.2842261739714258,-5.392367907596306,-2.1582265992991294,1.2842307240165194,-13509.182969370533,39933.87815502107,0,non-stationkeeping
15250,01,45.0,-12604.322654641768,39965.81696634915,97.63620397065625,-5.39220744403318,-2.0860103793609825,1.3615995138233743,-5.392890150295102,-2.0838456569634323,1.361604802621629,-13538.30704883926,39924.01396717707,0,non-stationkeeping
15260,01,45.0,-12657.497554386897,39945.00081375434,110.06205638989162,-5.316804202061282,-2.083779441389649,1.2425792784189729,-5.317489974512933,-2.081615259480836,1.242585241923537,-13567.42392564619,39914.128538924706,0,non-stationkeeping
15270,01,45.0,-12711.32554649906,39923.985253699866,121.69024734058934,-5.382110339840688,-2.1037196221882626,1.1628124997655753,-5.382799211216313,-2.1015560054475264,1.162819095069771,-13596.533584300536,39904.22187552324,0,non-stationkeeping
15280,01,45.0,-12763.731772623283,39903.37338891671,133.3220454602181,-5.239930719263817,-2.063349546113372,1.1631725843463094,-5.240622612422324,-2.0611864783150198,1.1631798119628765,-13625.636009315356,39894.29398224323,0,non-stationkeeping
15290,01,45.0,-12814.837504987805,39883.955550111736,145.78239438722377,-5.109878431293599,-1.9439463366514194,1.2460269879751809,-5.110573236452268,-1.941783880497386,1.246034892700567,-13654.731185207553,39884.344864366525,0,non-stationkeeping
15300,01,45.0,-12866.32316718235,39864.70366496398,158.13788178684723,-5.147868497967767,-1.9273503139269283,1.2355401637535839,-5.148566219454634,-1.9251885147757268,1.2355487399623464,-13683.819096497884,39874.37452718625,0,non-stationkeeping
15310,01,45.0,-12917.122898521538,39845.95074288712,170.9189609098521,-5.079272549362464,-1.8774533239152245,1.2780986415092153,-5.0799731339188146,-1.8752922076855907,1.2781079123004886,-13712.899727710974,39864.38297600684,0,non-stationkeeping
15320,01,45.0,-12966.861348444727,39827.17181854865,183.9530818440287,-4.973141587363123,-1.8800529085765172,1.3034021139029313,-4.973844992318881,-1.877892433846651,1.3034120934176612,-13741.97306337533,39854.37021614401,0,non-stationkeeping
15330,01,45.0,-13015.977865423012,39808.830647898125,196.9458596676018,-4.910945520117957,-1.8362768762820878,1.2992670963402149,-4.9116516978285025,-1.834117065053161,1.2992777823573118,-13771.039088023312,39844.33625292476,0,non-stationkeeping
15340,01,45.0,-13065.771626600537,39791.75316925805,209.6910164122928,-4.978667204867508,-1.7099068511403206,1.2745042963770903,-4.97937611775252,-1.7077478640073056,1.2745156744690997,-13800.097786191198,39834.28109168736,0,non-stationkeeping
15350,01,45.0,-13115.69393127318,39774.72012667281,221.19416159156887,-4.991518819409334,-1.7054624013346427,1.150302515216746,-4.992230467264124,-1.7033042585241935,1.1503145179276062,-13829.149142419157,39824.204737781365,0,non-stationkeeping
15360,01,45.0,-13164.23188639366,39758.06885224812,232.04772978181475,-4.853081203792408,-1.6672847626521186,1.0853442268920217,-4.853795512048145,-1.665127442468933,1.0853568190245872,-13858.193141251257,39814.10719656761,0,non-stationkeeping
15370,01,45.0,-13213.06398856942,39741.1350195772,242.80307740473003,-4.882493227098626,-1.6955397662772118,1.0755215859192149,-4.883210217576002,-1.693383267092165,1.0755347622915281,-13887.229767235483,39803.9884734182,0,non-stationkeeping
15380,01,45.0,-13262.16511759595,39723.274256057244,253.20614292945424,-4.909393177496477,-1.788232092473243,1.0402928102074998,-4.910112902653046,-1.7860763519958618,1.0403065524724213,-13916.259004923751,39793.848573716496,0,non-stationkeeping
15390,01,45.0,-13310.074695484236,39705.8016356144,263.6850515027935,-4.790235396108797,-1.7494170380838296,1.0478765450082668,-4.790957788828572,-1.7472620442845797,1.0478908573339278,-13945.2808388719,39783.68750285715,0,non-stationkeeping
15400,01,45.0,-13358.336128446968,39688.038067387155,275.3542686290087,-4.825418211669557,-1.778511067946764,1.1669067654173486,-4.826143296273297,-1.7763568227245665,1.1669217126215163,-13974.295253639704,39773.50526624606,0,non-stationkeeping
15410,01,45.0,-13406.91117238715,39670.69866955517,288.2560524752762,-4.856776630060533,-1.7360932136754792,1.290162736149329,-4.857504394018241,-1.7339397831986956,1.2901783846267496,-14003.302233790891,39763.301869300376,0,non-stationkeeping
15420,01,45.0,-13455.52302282188,39653.291949839026,300.88088351839383,-4.860454598560531,-1.7428245814969072,1.2624667695303986,-4.861185043473002,-1.7406719716138688,1.262483104311764,-14032.301763893154,39753.07731744854,0,non-stationkeeping
15430,01,45.0,-13505.131825810136,39636.35880793897,313.67263631393575,-4.960147162569617,-1.6954658756443428,1.2791582503500423,-4.9608802988255905,-1.693314190006068,1.2791752795541897,-14061.293828518115,39742.8316161302,0,non-stationkeeping
15440,01,45.0,-13555.08086497014,39618.8060691108,326.5416667262124,-4.994168048541846,-1.7574246731323533,1.2868853128929685,-4.994903916000363,-1.7552738828167915,1.2869030412276627,-14090.278412241405,39732.56477079631,0,non-stationkeeping
15450,01,45.0,-13604.680882929186,39600.832567659636,339.19830599284313,-4.959263192648892,-1.7995000853216616,1.2656455101082926,-4.960001795904733,-1.7973501451162348,1.2656639266630743,-14119.255499642619,39722.276786909024,0,non-stationkeeping
15460,01,45.0,-13654.72736420572,39582.979378209624,353.06225531120253,-5.003906782088636,-1.7874679892101597,1.386375761893396,-5.004648127653423,-1.7853189450009073,1.3863949318359408,-14148.22507530534,39711.96766994178,0,non-stationkeeping
15470,01,45.0,-13705.31286835602,39564.61669491342,366.53452393386493,-5.057806285100279,-1.8384164864927097,1.3472069598149627,-5.058550415029913,-1.836268329620068,1.3472268622662407,-14177.187123817152,39701.63742537924,0,non-stationkeeping
15480,01,45.0,-13755.703444344641,39545.52391401999,380.372708601884,-5.03831065865068,-1.9114254232634336,1.383797810895654,-5.039057598862102,-1.9092780893425554,1.383818466801909,-14206.141629769636,39691.2860587173,0,non-stationkeeping
15490,01,45.0,-13805.314886872042,39526.11835501205,394.102892391911,-4.960394518255434,-1.942702468320149,1.372996974621981,-4.961144252740083,-1.9405559007943398,1.373018379002697,-14235.088577758399,39680.913575463106,0,non-stationkeeping
15500,01,45.0,-13854.322920288589,39505.72043740855,407.2846177228277,-4.900050787275554,-2.041937671756874,1.3181504081328315,-4.900803341654697,-2.0397917603500417,1.3181725330916745,-14264.027952383052,39670.51998113505,0,non-stationkeeping
15510,01,45.0,-13904.352115165708,39484.25124038369,420.65437515389084,-5.002164024412267,-2.149064991182768,1.3369528860701765,-5.0029194877119005,-2.146919702486124,1.336975743106314,-14292.959738247253,39660.105281262724,0,non-stationkeeping
15520,01,45.0,-13952.773471563389,39461.351755897,432.66364911792573,-4.841377254367256,-2.292093316846439,1.200903877789085,-4.84213563976812,-2.289948448669286,1.2009273964034886,-14321.88391995869,39649.66948138696,0,non-stationkeeping
15530,01,45.0,-14001.53937091385,39439.2118192389,444.74257951433657,-4.875828655919359,-2.2161380154201367,1.2078688567199818,-4.876589935046057,-2.2139936658098507,1.2078930396410819,-14350.800482129078,39639.21258705985,0,non-stationkeeping
15540,01,45.0,-14051.884106436804,39416.90002543244,456.8495283094229,-5.033709315886694,-2.233323134229526,1.2106700311179455,-5.034473552295468,-2.231179380645702,1.2106948795086354,-14379.709409374214,39628.734603844656,0,non-stationkeeping
15550,01,45.0,-14102.053540084955,39393.7114787216,468.22240002402464,-5.0161761340540885,-2.3209979060374364,1.1372616956639554,-5.016943364815032,-2.31885467108433,1.1372871714601738,-14408.610686313947,39618.23553731589,0,non-stationkeeping
15560,01,45.0,-14153.639202253424,39371.698064908625,479.4661754178262,-5.157796004262103,-2.203483906180684,1.1243514458760686,-5.158566216846815,-2.201341381297086,1.1243775393801572,-14437.504297572192,39607.715393059276,0,non-stationkeeping
15570,01,45.0,-14205.183742550635,39348.67493271894,491.7469245128304,-5.153680787789367,-2.3044551125797423,1.2280481398843208,-5.154454029721142,-2.3023132189686817,1.2280749095004175,-14466.390227776943,39597.174176671746,0,non-stationkeeping
15580,01,45.0,-14255.27069885339,39325.50317907972,502.79053868147247,-5.007919404808413,-2.319316705509528,1.1043340369883572,-5.008695630275537,-2.3171753639218746,1.1043614168642089,-14495.268461560285,39586.61189376145,0,non-stationkeeping
15590,01,45.0,-14305.333466992495,39303.75552649346,514.9560401664908,-5.005497683596678,-2.176905907384305,1.2165220997048183,-5.006276813910451,-2.1747652586261714,1.216550148501831,-14524.138983558396,39576.02854994775,0,non-stationkeeping
